device_id,imei_hash,sim_slot_count,accounts_per_device,ip_geolocation,is_emulator_or_rooted,first_seen,last_seen
DEV025216,IMEI715394473456,1,1,Uttar Pradesh,1,2023-03-09,2024-05-27
DEV025217,IMEI894086982892,1,1,Andhra Pradesh,0,2023-08-28,2024-01-14
DEV025218,IMEI373109602028,1,1,Tamil Nadu,0,2023-08-31,2024-08-23
DEV025219,IMEI533046298429,1,1,Telangana,0,2023-03-23,2024-04-23
DEV025220,IMEI200785832478,1,1,Andhra Pradesh,0,2023-07-11,2024-08-23
DEV025221,IMEI171994964668,1,1,Rajasthan,1,2023-06-12,2024-05-21
DEV025222,IMEI94963587219,1,1,Gujarat,0,2023-09-12,2024-03-04
DEV025223,IMEI929089048039,1,1,Maharashtra,0,2023-05-25,2024-04-15
DEV025224,IMEI510588360335,1,1,Rajasthan,0,2023-05-04,2024-06-28
DEV025225,IMEI711625250766,1,1,Telangana,0,2023-09-01,2024-09-13
DEV025226,IMEI801425970702,1,1,Telangana,0,2023-01-25,2024-05-09
DEV025227,IMEI215886321944,1,1,West Bengal,0,2023-05-03,2024-03-24
DEV025228,IMEI870279358643,1,1,Uttar Pradesh,0,2023-05-24,2024-05-14
DEV025229,IMEI762204692615,1,1,Uttar Pradesh,1,2023-09-12,2024-01-23
DEV025230,IMEI575925431362,1,1,Delhi,0,2023-09-11,2024-05-11
DEV025231,IMEI127743850178,1,1,Gujarat,1,2023-07-16,2024-01-13
DEV025232,IMEI181782157240,1,1,Tamil Nadu,0,2023-06-17,2024-07-26
DEV025233,IMEI681183572522,1,1,Telangana,0,2023-09-07,2024-05-25
DEV025234,IMEI294114924393,1,1,Tamil Nadu,0,2023-07-25,2024-03-23
DEV025235,IMEI951856670155,1,1,Telangana,0,2023-10-20,2024-10-26
DEV025236,IMEI505249705061,1,1,Andhra Pradesh,0,2023-01-10,2024-10-10
DEV025237,IMEI523410221386,1,1,Uttar Pradesh,0,2023-04-21,2024-04-08
DEV025238,IMEI49826385422,1,1,Gujarat,0,2023-05-08,2024-06-04
DEV025239,IMEI972069745625,1,1,Andhra Pradesh,1,2023-01-22,2024-08-05
DEV025240,IMEI896441168561,1,1,Tamil Nadu,0,2023-05-29,2024-05-09
DEV025241,IMEI73587012308,1,1,Karnataka,0,2023-07-14,2024-10-02
DEV025242,IMEI108036019138,1,1,Maharashtra,1,2023-04-18,2024-10-03
DEV025243,IMEI205966541112,1,1,Andhra Pradesh,0,2023-07-26,2024-07-18
DEV025244,IMEI272603339070,1,1,Karnataka,0,2023-03-29,2024-02-04
DEV025245,IMEI890364464227,1,1,Karnataka,0,2023-07-19,2024-05-08
DEV025246,IMEI132181654812,1,1,Delhi,0,2023-09-04,2024-08-12
DEV025247,IMEI166648109953,1,1,Gujarat,0,2023-03-28,2024-04-02
DEV025248,IMEI795726748357,1,1,Andhra Pradesh,1,2023-05-02,2024-07-15
DEV025249,IMEI592753312929,1,1,Tamil Nadu,1,2023-06-18,2024-04-03
DEV025250,IMEI361459955630,1,1,Telangana,0,2023-01-03,2024-04-14
DEV025251,IMEI162940898057,1,1,Gujarat,0,2023-03-28,2024-04-12
DEV025252,IMEI766064963672,1,1,Karnataka,0,2023-02-26,2024-10-09
DEV025253,IMEI984374309987,1,1,Maharashtra,0,2023-05-08,2024-03-16
DEV025254,IMEI807387429405,1,1,Rajasthan,0,2023-03-27,2024-07-14
DEV025255,IMEI515882436930,1,1,Telangana,0,2023-06-07,2024-02-02
DEV025256,IMEI318191818261,1,1,Telangana,0,2023-05-30,2024-06-29
DEV025257,IMEI111642629715,1,1,Maharashtra,0,2023-07-16,2024-10-18
DEV025258,IMEI387923892777,1,1,Andhra Pradesh,0,2023-02-14,2024-08-13
DEV025259,IMEI842899485419,1,1,Delhi,1,2023-03-26,2024-01-05
DEV025260,IMEI679728514527,1,1,Rajasthan,0,2023-06-25,2024-06-25
DEV025261,IMEI95259283389,1,1,West Bengal,0,2023-08-04,2024-02-06
DEV025262,IMEI97096063173,1,1,West Bengal,0,2023-02-06,2024-05-05
DEV025263,IMEI225790481515,1,1,Rajasthan,0,2023-08-30,2024-03-01
DEV025264,IMEI338126902352,1,1,Maharashtra,0,2023-04-28,2024-08-12
DEV025265,IMEI458906082577,1,1,Rajasthan,0,2023-05-07,2024-02-02
DEV025266,IMEI200888496200,1,1,Maharashtra,0,2023-08-23,2024-03-21
DEV025267,IMEI222101089324,1,1,Rajasthan,0,2023-07-31,2024-03-13
DEV025268,IMEI183514709654,1,1,Karnataka,0,2023-04-27,2024-09-21
DEV025269,IMEI587084280991,1,1,Telangana,0,2023-03-20,2024-03-10
DEV025270,IMEI682388533525,1,1,Maharashtra,0,2023-10-26,2024-02-23
DEV025271,IMEI267727882322,1,1,Andhra Pradesh,0,2023-05-19,2024-09-08
DEV025272,IMEI782592787102,1,1,Maharashtra,0,2023-07-07,2024-07-11
DEV025273,IMEI977687570885,1,1,Tamil Nadu,0,2023-09-26,2024-08-08
DEV025274,IMEI76586699847,1,1,Andhra Pradesh,1,2023-03-13,2024-02-28
DEV025275,IMEI8557313504,1,1,Maharashtra,0,2023-08-27,2024-03-17
DEV025276,IMEI128968421372,1,1,Tamil Nadu,0,2023-04-23,2024-05-01
DEV025277,IMEI292003354233,1,1,Maharashtra,0,2023-09-13,2024-04-10
DEV025278,IMEI396981544894,1,1,Telangana,0,2023-05-28,2024-08-13
DEV025279,IMEI164819359822,1,1,West Bengal,0,2023-06-13,2024-05-15
DEV025280,IMEI733324495186,1,1,Telangana,0,2023-06-16,2024-06-29
DEV025281,IMEI220370443965,1,1,Uttar Pradesh,0,2023-04-22,2024-09-30
DEV025282,IMEI578392826018,1,1,West Bengal,0,2023-08-26,2024-01-26
DEV025283,IMEI172515996929,1,1,Uttar Pradesh,0,2023-09-07,2024-09-22
DEV025284,IMEI952814668393,1,1,Delhi,0,2023-02-17,2024-06-21
DEV025285,IMEI878892426737,1,1,Andhra Pradesh,1,2023-04-11,2024-04-27
DEV025286,IMEI577992010269,1,1,Rajasthan,0,2023-01-21,2024-02-29
DEV025287,IMEI238337915630,1,1,Karnataka,0,2023-02-24,2024-07-08
DEV025288,IMEI199307361942,1,1,Telangana,0,2023-06-20,2024-10-16
DEV025289,IMEI316655812526,1,1,Delhi,0,2023-07-27,2024-09-08
DEV025290,IMEI757208865485,1,1,Karnataka,0,2023-05-18,2024-03-16
DEV025291,IMEI102742357347,1,1,Karnataka,0,2023-10-04,2024-04-10
DEV025292,IMEI921411825656,1,1,Delhi,0,2023-03-29,2024-01-04
DEV025293,IMEI331862838296,1,1,Uttar Pradesh,0,2023-03-23,2024-05-20
DEV025294,IMEI454529408467,1,1,Andhra Pradesh,0,2023-09-04,2024-05-26
DEV025295,IMEI183595148426,1,1,Maharashtra,0,2023-02-12,2024-02-17
DEV025296,IMEI988458864026,1,1,Maharashtra,0,2023-07-02,2024-04-14
DEV025297,IMEI324253404638,1,1,Karnataka,1,2023-04-14,2024-02-14
DEV025298,IMEI31052269046,1,1,Maharashtra,0,2023-01-25,2024-08-23
DEV025299,IMEI491073240169,1,1,Tamil Nadu,1,2023-01-08,2024-08-18
DEV025300,IMEI318384589510,1,1,Tamil Nadu,0,2023-05-29,2024-05-18
DEV025301,IMEI519261592517,1,1,Gujarat,0,2023-04-30,2024-06-05
DEV025302,IMEI262635137361,1,1,West Bengal,0,2023-02-21,2024-05-07
DEV025303,IMEI488830629296,1,1,Gujarat,0,2023-06-14,2024-05-20
DEV025304,IMEI30361689954,1,1,Uttar Pradesh,0,2023-09-06,2024-03-30
DEV025305,IMEI834693636536,1,1,West Bengal,0,2023-02-17,2024-10-12
DEV025306,IMEI772320854253,1,1,Tamil Nadu,0,2023-04-22,2024-09-24
DEV025307,IMEI204513143480,1,1,Tamil Nadu,0,2023-09-04,2024-04-07
DEV025308,IMEI598627903655,1,1,Tamil Nadu,0,2023-09-22,2024-03-17
DEV025309,IMEI634088925131,1,1,Karnataka,0,2023-04-21,2024-05-16
DEV025310,IMEI410065647807,1,1,Rajasthan,0,2023-10-17,2024-06-22
DEV025311,IMEI531903919579,1,1,Karnataka,1,2023-04-10,2024-06-14
DEV025312,IMEI895006144336,1,1,Delhi,0,2023-08-05,2024-09-20
DEV025313,IMEI541353508781,1,1,Uttar Pradesh,0,2023-03-03,2024-10-12
DEV025314,IMEI141722868096,1,1,Andhra Pradesh,0,2023-10-24,2024-02-28
DEV025315,IMEI84575367197,1,1,Andhra Pradesh,0,2023-03-13,2024-03-22
DEV025316,IMEI869597252544,1,1,Karnataka,0,2023-03-20,2024-10-01
DEV025317,IMEI61406065656,1,1,Gujarat,0,2023-10-06,2024-05-28
DEV025318,IMEI441437040255,1,1,Delhi,0,2023-03-26,2024-02-21
DEV025319,IMEI94773943055,1,1,Telangana,0,2023-03-18,2024-08-03
DEV025320,IMEI36477840528,1,1,Delhi,0,2023-05-25,2024-04-08
DEV025321,IMEI972511438593,1,1,Maharashtra,0,2023-06-25,2024-09-10
DEV025322,IMEI540325460527,1,1,Telangana,1,2023-05-29,2024-01-31
DEV025323,IMEI714395165727,1,1,Tamil Nadu,0,2023-07-02,2024-03-05
DEV025324,IMEI216577108101,2,2,Maharashtra,0,2023-08-12,2024-10-25
DEV025325,IMEI602876989022,1,1,Rajasthan,0,2023-06-12,2024-09-09
DEV025326,IMEI65971545377,1,1,Uttar Pradesh,1,2023-08-19,2024-08-02
DEV025327,IMEI378093766929,1,1,Maharashtra,0,2023-04-12,2024-05-15
DEV025328,IMEI940151111095,1,1,Maharashtra,0,2023-02-19,2024-10-23
DEV025329,IMEI852017369645,1,1,Karnataka,0,2023-01-17,2024-09-24
DEV025330,IMEI323988197893,1,1,West Bengal,1,2023-06-26,2024-04-01
DEV025331,IMEI416782369658,1,1,Karnataka,0,2023-08-15,2024-08-09
DEV025332,IMEI497090535114,1,1,Telangana,0,2023-02-12,2024-09-15
DEV025333,IMEI838810846543,1,1,Maharashtra,0,2023-07-08,2024-03-05
DEV025334,IMEI109315455886,1,1,Telangana,0,2023-09-27,2024-01-22
DEV025335,IMEI872554534043,1,1,West Bengal,0,2023-08-23,2024-01-10
DEV025336,IMEI383599955380,1,1,Karnataka,1,2023-02-20,2024-05-30
DEV025337,IMEI989538394285,1,1,West Bengal,0,2023-07-23,2024-02-10
DEV025338,IMEI710866553938,1,1,Delhi,0,2023-02-18,2024-09-29
DEV025339,IMEI847358598254,1,1,Karnataka,1,2023-10-25,2024-07-02
DEV025340,IMEI912006914344,1,1,Telangana,0,2023-03-25,2024-07-11
DEV025341,IMEI302280729626,1,1,Rajasthan,0,2023-06-03,2024-08-16
DEV025342,IMEI318359574530,1,1,Uttar Pradesh,0,2023-05-23,2024-05-03
DEV025343,IMEI206817903171,1,1,Tamil Nadu,0,2023-06-20,2024-04-03
DEV025344,IMEI927884310799,1,1,Karnataka,0,2023-04-03,2024-08-21
DEV025345,IMEI62630556323,1,1,Karnataka,1,2023-04-22,2024-08-29
DEV025346,IMEI970150119882,1,1,Rajasthan,0,2023-01-24,2024-01-17
DEV025347,IMEI185993869250,1,1,Tamil Nadu,0,2023-04-19,2024-06-11
DEV025348,IMEI214331995709,1,1,Karnataka,1,2023-04-16,2024-09-29
DEV025349,IMEI342272638258,1,1,Telangana,0,2023-05-22,2024-01-04
DEV025350,IMEI977074009586,1,1,Uttar Pradesh,0,2023-07-29,2024-08-10
DEV025351,IMEI544996177636,1,1,Uttar Pradesh,0,2023-02-05,2024-10-27
DEV025352,IMEI997393287343,1,1,Delhi,0,2023-02-09,2024-05-10
DEV025353,IMEI623954145823,1,1,Tamil Nadu,0,2023-01-14,2024-10-27
DEV025354,IMEI382854504763,1,1,Karnataka,0,2023-05-05,2024-04-22
DEV025355,IMEI867807222013,1,1,Maharashtra,0,2023-02-10,2024-08-13
DEV025356,IMEI584395352174,1,1,Delhi,1,2023-07-12,2024-01-06
DEV025357,IMEI185819117150,1,1,Andhra Pradesh,0,2023-07-10,2024-09-29
DEV025358,IMEI711135594183,1,1,Rajasthan,0,2023-05-13,2024-08-13
DEV025359,IMEI164140789946,1,1,Uttar Pradesh,1,2023-03-22,2024-03-23
DEV025360,IMEI966230246750,1,1,Rajasthan,0,2023-06-19,2024-02-19
DEV025361,IMEI188036595284,1,1,Tamil Nadu,0,2023-05-08,2024-06-18
DEV025362,IMEI594021776728,1,1,West Bengal,1,2023-09-05,2024-10-01
DEV025363,IMEI401632083741,1,1,Rajasthan,0,2023-08-27,2024-04-26
DEV025364,IMEI565698399982,1,1,Uttar Pradesh,0,2023-04-22,2024-06-14
DEV025365,IMEI251681096244,1,1,Uttar Pradesh,0,2023-05-30,2024-10-06
DEV025366,IMEI401997765626,1,1,Uttar Pradesh,0,2023-03-30,2024-06-10
DEV025367,IMEI110156533711,1,1,Rajasthan,0,2023-02-09,2024-08-19
DEV025368,IMEI259862525049,1,1,West Bengal,0,2023-09-13,2024-04-29
DEV025369,IMEI518692447192,1,1,Maharashtra,0,2023-09-05,2024-04-11
DEV025370,IMEI354825478768,1,1,Telangana,0,2023-04-24,2024-07-27
DEV025371,IMEI45400287948,1,1,Delhi,0,2023-04-24,2024-08-03
DEV025372,IMEI665873811716,1,1,Tamil Nadu,0,2023-07-12,2024-06-18
DEV025373,IMEI473713364115,1,1,Telangana,0,2023-06-14,2024-08-29
DEV025374,IMEI729223627884,1,1,West Bengal,0,2023-05-09,2024-09-26
DEV025375,IMEI601702198088,1,1,Uttar Pradesh,0,2023-09-17,2024-09-12
DEV025376,IMEI878195950184,1,1,Maharashtra,1,2023-07-18,2024-08-19
DEV025377,IMEI248742857489,1,1,Maharashtra,0,2023-05-09,2024-07-17
DEV025378,IMEI570589499512,1,1,Karnataka,0,2023-04-19,2024-10-19
DEV025379,IMEI920433116945,1,1,Karnataka,0,2023-08-13,2024-08-10
DEV025380,IMEI60762684897,1,1,Tamil Nadu,1,2023-01-14,2024-10-01
DEV025381,IMEI771859406801,1,1,Delhi,0,2023-02-05,2024-06-20
DEV025382,IMEI557735036707,1,1,Gujarat,1,2023-07-20,2024-07-08
DEV025383,IMEI631459312088,1,1,Tamil Nadu,0,2023-08-12,2024-10-15
DEV025384,IMEI304405109147,1,1,Karnataka,0,2023-03-07,2024-05-13
DEV025385,IMEI408677517148,1,1,Andhra Pradesh,0,2023-02-14,2024-09-30
DEV025386,IMEI274480835596,1,1,Rajasthan,0,2023-04-18,2024-09-14
DEV025387,IMEI476035245913,1,1,Uttar Pradesh,0,2023-04-25,2024-07-06
DEV025388,IMEI889636279756,1,1,Karnataka,0,2023-06-12,2024-02-13
DEV025389,IMEI475274511814,1,1,Andhra Pradesh,0,2023-10-19,2024-05-31
DEV025390,IMEI530069372093,1,1,Maharashtra,0,2023-01-26,2024-05-02
DEV025391,IMEI931228356986,1,1,Karnataka,0,2023-10-17,2024-03-24
DEV025392,IMEI816912887007,1,1,Tamil Nadu,0,2023-05-08,2024-01-31
DEV025393,IMEI780845818475,1,1,Uttar Pradesh,1,2023-04-04,2024-02-14
DEV025394,IMEI755912990650,1,1,Uttar Pradesh,0,2023-05-21,2024-02-14
DEV025395,IMEI326821894533,1,1,Tamil Nadu,0,2023-10-17,2024-08-23
DEV025396,IMEI528765755084,1,1,Gujarat,1,2023-08-18,2024-03-24
DEV025397,IMEI902939848684,1,1,Rajasthan,0,2023-08-27,2024-03-11
DEV025398,IMEI835956697599,1,1,West Bengal,0,2023-10-13,2024-06-24
DEV025399,IMEI413110236588,1,1,Maharashtra,1,2023-01-12,2024-01-17
DEV025400,IMEI29001972590,1,1,Uttar Pradesh,0,2023-07-17,2024-03-12
DEV025401,IMEI115062354176,1,1,Gujarat,0,2023-08-07,2024-03-26
DEV025402,IMEI649038244726,1,1,Delhi,1,2023-03-04,2024-04-04
DEV025403,IMEI805404487821,1,1,Karnataka,0,2023-05-11,2024-07-05
DEV025404,IMEI960817671507,1,1,Uttar Pradesh,0,2023-09-23,2024-06-27
DEV025405,IMEI566105574392,1,1,Karnataka,0,2023-09-11,2024-03-30
DEV025406,IMEI332429327546,1,1,Uttar Pradesh,0,2023-06-30,2024-06-15
DEV025407,IMEI925479839120,1,1,West Bengal,0,2023-06-08,2024-08-12
DEV025408,IMEI840991816458,1,1,West Bengal,0,2023-09-17,2024-10-11
DEV025409,IMEI561502474357,1,2,Karnataka,0,2023-09-30,2024-03-16
DEV025410,IMEI116728531897,1,1,Tamil Nadu,0,2023-01-02,2024-05-02
DEV025411,IMEI879569780625,1,1,Gujarat,0,2023-02-18,2024-07-17
DEV025412,IMEI268798256070,1,1,Telangana,0,2023-06-05,2024-04-21
DEV025413,IMEI59012736397,1,2,Maharashtra,1,2023-04-01,2024-01-03
DEV025414,IMEI599230490311,1,1,Karnataka,0,2023-03-28,2024-10-26
DEV025415,IMEI890698627572,1,1,Delhi,0,2023-01-04,2024-05-11
DEV025416,IMEI370668295869,1,1,Telangana,0,2023-10-11,2024-09-06
DEV025417,IMEI412482243132,1,1,Delhi,0,2023-03-30,2024-05-18
DEV025418,IMEI675014822938,1,1,Tamil Nadu,0,2023-05-11,2024-07-28
DEV025419,IMEI970158820622,1,1,Tamil Nadu,1,2023-09-13,2024-02-09
DEV025420,IMEI2854731242,1,1,Delhi,0,2023-06-18,2024-10-15
DEV025421,IMEI46372471416,1,1,Tamil Nadu,0,2023-09-14,2024-07-21
DEV025422,IMEI487890037513,1,1,Delhi,0,2023-09-19,2024-01-18
DEV025423,IMEI371479422786,1,1,Rajasthan,0,2023-05-14,2024-09-02
DEV025424,IMEI538755833565,1,1,Telangana,0,2023-04-29,2024-08-23
DEV025425,IMEI496659559541,1,1,Gujarat,0,2023-08-08,2024-02-20
DEV025426,IMEI362943079807,1,1,Telangana,0,2023-03-09,2024-08-20
DEV025427,IMEI428474172765,1,1,Telangana,0,2023-09-12,2024-01-15
DEV025428,IMEI828055192402,1,1,Delhi,0,2023-03-22,2024-09-06
DEV025429,IMEI773345390671,1,1,Maharashtra,1,2023-07-28,2024-03-17
DEV025430,IMEI808874305628,1,1,West Bengal,0,2023-04-19,2024-05-14
DEV025431,IMEI778808159705,1,1,Maharashtra,0,2023-01-19,2024-04-24
DEV025432,IMEI464152564271,1,1,Tamil Nadu,0,2023-08-03,2024-09-16
DEV025433,IMEI402166045805,1,1,Maharashtra,0,2023-04-20,2024-09-24
DEV025434,IMEI433857205387,1,1,Maharashtra,0,2023-06-03,2024-03-21
DEV025435,IMEI677855499657,1,1,Andhra Pradesh,0,2023-04-12,2024-01-18
DEV025436,IMEI281535069389,1,1,Andhra Pradesh,1,2023-10-23,2024-04-12
DEV025437,IMEI185856814970,1,1,Karnataka,0,2023-03-11,2024-07-07
DEV025438,IMEI118407633576,1,1,Uttar Pradesh,0,2023-03-24,2024-02-24
DEV025439,IMEI813712308782,1,1,Uttar Pradesh,0,2023-08-26,2024-06-16
DEV025440,IMEI563377348693,1,1,Telangana,0,2023-10-06,2024-06-16
DEV025441,IMEI758434064717,1,1,Andhra Pradesh,0,2023-03-05,2024-01-26
DEV025442,IMEI391750808352,1,1,Tamil Nadu,0,2023-03-20,2024-01-21
DEV025443,IMEI917600041324,1,1,Karnataka,0,2023-08-26,2024-01-02
DEV025444,IMEI838783608927,1,1,West Bengal,0,2023-04-30,2024-04-05
DEV025445,IMEI406529311843,1,1,Maharashtra,0,2023-07-31,2024-08-19
DEV025446,IMEI465828899440,1,1,Tamil Nadu,1,2023-08-25,2024-06-17
DEV025447,IMEI480088441621,1,1,Tamil Nadu,1,2023-09-25,2024-09-06
DEV025448,IMEI864832950557,1,1,Maharashtra,0,2023-10-28,2024-10-11
DEV025449,IMEI611251412061,1,1,Uttar Pradesh,0,2023-05-15,2024-10-15
DEV025450,IMEI88423078762,1,1,Maharashtra,0,2023-09-16,2024-09-01
DEV025451,IMEI807815338039,1,1,Rajasthan,0,2023-07-13,2024-09-09
DEV025452,IMEI442823240408,1,1,Telangana,0,2023-10-19,2024-09-25
DEV025453,IMEI498031019422,1,1,Andhra Pradesh,0,2023-09-27,2024-09-15
DEV025454,IMEI901366041275,1,1,Delhi,0,2023-05-14,2024-08-27
DEV025455,IMEI52424304346,1,1,Telangana,1,2023-01-08,2024-08-20
DEV025456,IMEI190697486692,1,1,Gujarat,0,2023-06-23,2024-05-12
DEV025457,IMEI739831287753,1,1,Rajasthan,0,2023-04-25,2024-01-10
DEV025458,IMEI851712639725,1,1,Maharashtra,0,2023-01-31,2024-09-11
DEV025459,IMEI296851645239,1,1,Karnataka,0,2023-06-17,2024-08-15
DEV025460,IMEI972104741774,1,1,Gujarat,1,2023-02-24,2024-07-23
DEV025461,IMEI558261209817,1,1,West Bengal,1,2023-02-14,2024-08-12
DEV025462,IMEI580437416280,1,1,West Bengal,0,2023-04-07,2024-03-30
DEV025463,IMEI656508557642,1,1,Telangana,1,2023-01-13,2024-01-06
DEV025464,IMEI447510549779,1,1,Uttar Pradesh,0,2023-05-19,2024-04-21
DEV025465,IMEI212700332816,1,1,Maharashtra,0,2023-04-24,2024-06-19
DEV025466,IMEI770130235163,2,9,Maharashtra,1,2023-08-27,2024-01-25
DEV025467,IMEI130000518222,1,1,Tamil Nadu,0,2023-08-18,2024-02-10
DEV025468,IMEI865818369461,1,1,Uttar Pradesh,0,2023-04-21,2024-06-23
DEV025469,IMEI530938177086,1,1,West Bengal,0,2023-05-27,2024-08-05
DEV025470,IMEI133372801157,1,1,Maharashtra,0,2023-04-30,2024-02-07
DEV025471,IMEI185573817954,1,1,Gujarat,0,2023-03-26,2024-03-15
DEV025472,IMEI937701475869,1,1,Telangana,0,2023-02-28,2024-08-31
DEV025473,IMEI669938168681,1,1,Maharashtra,1,2023-09-25,2024-10-06
DEV025474,IMEI146482719488,1,1,Karnataka,0,2023-04-11,2024-08-09
DEV025475,IMEI116825950698,1,1,Uttar Pradesh,0,2023-03-17,2024-08-31
DEV025476,IMEI474896731006,1,1,Telangana,0,2023-03-24,2024-05-29
DEV025477,IMEI843899107445,1,2,Andhra Pradesh,0,2023-02-14,2024-06-26
DEV025478,IMEI320173328001,1,1,Maharashtra,0,2023-05-04,2024-09-13
DEV025479,IMEI539196199056,1,1,West Bengal,0,2023-02-12,2024-06-24
DEV025480,IMEI20927808254,1,1,Karnataka,0,2023-01-26,2024-05-29
DEV025481,IMEI15283468682,1,1,Uttar Pradesh,0,2023-06-29,2024-07-06
DEV025482,IMEI902422248119,1,1,Uttar Pradesh,0,2023-05-23,2024-10-11
DEV025483,IMEI620601391557,1,1,Uttar Pradesh,0,2023-05-14,2024-05-19
DEV025484,IMEI483414711565,1,1,West Bengal,0,2023-09-08,2024-07-13
DEV025485,IMEI804816166364,1,1,Karnataka,1,2023-01-23,2024-10-20
DEV025486,IMEI801153295413,1,1,Tamil Nadu,0,2023-07-10,2024-04-04
DEV025487,IMEI166046994981,1,1,Rajasthan,0,2023-08-25,2024-06-27
DEV025488,IMEI661725934703,1,1,Telangana,1,2023-01-20,2024-04-10
DEV025489,IMEI413840172627,1,1,Karnataka,1,2023-01-31,2024-05-05
DEV025490,IMEI100753118385,1,10,Uttar Pradesh,1,2023-07-15,2024-07-03
DEV025491,IMEI895955503112,1,1,Gujarat,0,2023-02-13,2024-08-22
DEV025492,IMEI379192269349,1,1,Uttar Pradesh,0,2023-03-16,2024-09-20
DEV025493,IMEI217538725797,1,1,Telangana,0,2023-03-17,2024-09-29
DEV025494,IMEI697438210017,1,1,West Bengal,0,2023-09-30,2024-08-26
DEV025495,IMEI354208049480,1,1,Delhi,0,2023-06-19,2024-07-04
DEV025496,IMEI416690281243,1,1,Gujarat,0,2023-10-07,2024-10-27
DEV025497,IMEI50681920430,1,1,West Bengal,0,2023-07-06,2024-05-19
DEV025498,IMEI164594107487,1,1,Gujarat,0,2023-02-02,2024-03-26
DEV025499,IMEI269526809681,1,1,Maharashtra,0,2023-05-02,2024-10-02
DEV025500,IMEI704756880673,1,1,Uttar Pradesh,0,2023-05-04,2024-07-27
DEV025501,IMEI815297044313,1,1,Telangana,0,2023-10-03,2024-03-18
DEV025502,IMEI886970656208,1,1,Karnataka,1,2023-06-02,2024-09-27
DEV025503,IMEI642796301770,1,1,West Bengal,0,2023-05-04,2024-07-21
DEV025504,IMEI819218952461,1,1,Tamil Nadu,0,2023-03-27,2024-05-27
DEV025505,IMEI136901597408,1,1,Tamil Nadu,0,2023-09-11,2024-01-20
DEV025506,IMEI91007666145,1,1,Gujarat,0,2023-08-17,2024-03-26
DEV025507,IMEI449090099273,1,1,Delhi,0,2023-09-28,2024-07-22
DEV025508,IMEI114348752266,1,1,Karnataka,0,2023-08-04,2024-08-06
DEV025509,IMEI192551551025,1,1,Maharashtra,1,2023-02-02,2024-05-25
DEV025510,IMEI921792867627,1,1,Telangana,0,2023-04-05,2024-08-26
DEV025511,IMEI210021180354,1,1,Rajasthan,0,2023-06-20,2024-03-31
DEV025512,IMEI613675716017,1,1,Gujarat,0,2023-04-05,2024-09-09
DEV025513,IMEI197852023221,1,1,Karnataka,1,2023-03-01,2024-04-09
DEV025514,IMEI207649816490,1,1,Maharashtra,0,2023-03-28,2024-09-14
DEV025515,IMEI832612211162,1,1,Andhra Pradesh,0,2023-06-03,2024-10-18
DEV025516,IMEI992693880240,1,1,West Bengal,0,2023-10-18,2024-09-04
DEV025517,IMEI916854006027,1,1,Karnataka,1,2023-06-02,2024-05-27
DEV025518,IMEI356838369958,1,1,Gujarat,1,2023-02-07,2024-03-09
DEV025519,IMEI549829043116,1,1,Tamil Nadu,0,2023-07-20,2024-10-14
DEV025520,IMEI660816622273,1,1,Delhi,0,2023-02-15,2024-06-12
DEV025521,IMEI539033751821,1,1,Andhra Pradesh,0,2023-06-29,2024-10-11
DEV025522,IMEI313067667246,4,2,Maharashtra,1,2023-04-30,2024-01-25
DEV025523,IMEI794912138655,1,1,Delhi,1,2023-10-18,2024-01-17
DEV025524,IMEI44373579237,1,1,Uttar Pradesh,0,2023-05-06,2024-07-31
DEV025525,IMEI59930266851,1,1,Karnataka,0,2023-10-16,2024-03-22
DEV025526,IMEI389027503335,1,1,Telangana,0,2023-07-01,2024-10-12
DEV025527,IMEI16129259131,1,1,Maharashtra,0,2023-02-12,2024-04-13
DEV025528,IMEI248289248734,1,1,Telangana,0,2023-01-23,2024-04-27
DEV025529,IMEI624248655162,1,1,Karnataka,0,2023-09-14,2024-10-06
DEV025530,IMEI823818761348,1,1,Telangana,0,2023-02-19,2024-07-12
DEV025531,IMEI457039504961,1,1,Maharashtra,0,2023-03-05,2024-08-28
DEV025532,IMEI732671545550,1,1,Gujarat,0,2023-08-05,2024-08-13
DEV025533,IMEI508651475934,1,1,Telangana,0,2023-10-21,2024-06-07
DEV025534,IMEI172592576125,1,1,West Bengal,0,2023-03-08,2024-03-28
DEV025535,IMEI482970589980,1,1,Rajasthan,0,2023-01-30,2024-01-12
DEV025536,IMEI517653651396,1,1,Karnataka,0,2023-05-29,2024-07-03
DEV025537,IMEI143571561957,1,1,Maharashtra,0,2023-09-11,2024-05-22
DEV025538,IMEI259764720534,1,1,Telangana,0,2023-01-17,2024-05-24
DEV025539,IMEI409959842019,1,1,Telangana,0,2023-06-09,2024-03-27
DEV025540,IMEI211852242009,1,1,Maharashtra,0,2023-01-30,2024-03-11
DEV025541,IMEI45112542749,1,1,Maharashtra,0,2023-05-29,2024-08-04
DEV025542,IMEI461368396166,1,1,Delhi,0,2023-01-01,2024-09-08
DEV025543,IMEI845152668160,1,1,Rajasthan,0,2023-05-31,2024-07-19
DEV025544,IMEI667021645982,1,1,Rajasthan,0,2023-02-25,2024-04-19
DEV025545,IMEI48981691720,1,1,Uttar Pradesh,0,2023-01-14,2024-05-07
DEV025546,IMEI155462264624,2,2,Andhra Pradesh,1,2023-07-03,2024-04-05
